hour,Global_active_power
03/01/2007 01,0.9007000000000001
03/01/2007 02,0.3048333333333334
03/01/2007 03,0.3333
03/01/2007 04,0.2988333333333333
03/01/2007 05,0.9516333333333332
03/01/2007 06,0.3343333333333333
03/01/2007 07,0.3016999999999999
03/01/2007 08,0.3196
03/01/2007 09,0.6025000000000001
03/01/2007 10,0.8742333333333331
03/01/2007 11,0.9764
03/01/2007 12,1.397766666666667
03/01/2007 13,1.4199333333333335
03/01/2007 14,1.0903666666666667
03/01/2007 15,0.3019999999999999
03/01/2007 16,0.3676666666666665
03/01/2007 17,0.2851333333333333
03/01/2007 18,0.3611999999999999
03/01/2007 19,0.289
03/01/2007 20,0.3262666666666667
03/01/2007 21,1.1154333333333333
03/01/2007 22,0.9540333333333332
03/01/2007 23,1.6686
03/01/2008 00,0.4426666666666666
03/01/2008 01,0.3752666666666666
03/01/2008 02,1.125033333333333
03/01/2008 03,0.3514666666666666
03/01/2008 04,0.3727333333333332
03/01/2008 05,0.3362666666666666
03/01/2008 06,0.8130999999999999
03/01/2008 07,0.8808999999999999
03/01/2008 08,1.976
03/01/2008 09,0.7978333333333335
03/01/2008 10,0.5776666666666664
03/01/2008 11,1.765466666666667
03/01/2008 12,1.3656333333333337
03/01/2008 13,0.4615333333333333
03/01/2008 14,0.3566666666666665
03/01/2008 15,0.6577666666666669
03/01/2008 16,0.9462666666666668
03/01/2008 17,2.195933333333334
03/01/2008 18,2.384933333333334
03/01/2008 19,2.2553
03/01/2008 20,2.567433333333333
03/01/2008 21,1.2207333333333332
03/01/2008 22,0.533
03/01/2008 23,0.4088666666666666
03/01/2009 00,0.2881000000000001
03/01/2009 01,0.2965999999999999
03/01/2009 02,0.2873000000000001
03/01/2009 03,0.3031666666666667
03/01/2009 04,0.3300666666666665
03/01/2009 05,0.3046333333333333
03/01/2009 06,0.7821000000000002
03/01/2009 07,0.3282333333333333
03/01/2009 08,2.368866666666668
03/01/2009 09,1.789633333333333
03/01/2009 10,2.1131000000000006
03/01/2009 11,3.7428
03/01/2009 12,2.3740666666666663
03/01/2009 13,1.2278999999999998
03/01/2009 14,1.632733333333332
03/01/2009 15,0.9049
03/01/2009 16,0.7316
03/01/2009 17,0.7005333333333332
03/01/2009 18,1.5782333333333334
03/01/2009 19,3.0243000000000007
03/01/2009 20,2.358866666666666
03/01/2009 21,1.718733333333333
03/01/2009 22,1.3598666666666668
03/01/2009 23,1.3452666666666673
03/01/2010 00,0.4016666666666667
03/01/2010 01,0.5509333333333334
03/01/2010 02,0.7138333333333331
03/01/2010 03,0.3700666666666665
03/01/2010 04,0.3394333333333332
03/01/2010 05,0.3474333333333334
03/01/2010 06,0.3389666666666666
03/01/2010 07,0.3551000000000001
03/01/2010 08,0.8439666666666665
03/01/2010 09,1.174733333333333
03/01/2010 10,3.0859000000000014
03/01/2010 11,2.608566666666668
03/01/2010 12,2.9781333333333326
03/01/2010 13,2.0765
03/01/2010 14,2.870733333333334
03/01/2010 15,1.8026999999999995
03/01/2010 16,2.048933333333333
03/01/2010 17,1.804833333333334
03/01/2010 18,1.214966666666667
03/01/2010 19,2.639833333333333
03/01/2010 20,3.2497999999999982
03/01/2010 21,2.0047666666666677
03/01/2010 22,0.5486333333333331
03/01/2010 23,0.3537999999999998
03/02/2007 00,3.7146999999999992
03/02/2007 01,3.490833333333334
03/02/2007 02,3.4982666666666664
03/02/2007 03,2.3622666666666663
03/02/2007 04,2.1882000000000006
03/02/2007 05,2.326466666666666
03/02/2007 06,2.080433333333333
03/02/2007 07,2.048966666666667
03/02/2007 08,2.1832333333333342
03/02/2007 09,1.4622666666666662
03/02/2007 10,1.5395666666666656
03/02/2007 11,1.6489000000000005
03/02/2007 12,1.5794666666666677
03/02/2007 13,1.6698333333333328
03/02/2007 14,3.927233333333332
03/02/2007 15,2.338633333333333
03/02/2007 16,2.5464333333333338
03/02/2007 17,2.443399999999999
03/02/2007 18,5.021133333333334
03/02/2007 19,5.814666666666668
03/02/2007 20,3.491366666666667
03/02/2007 21,3.700733333333333
03/02/2007 22,3.3509333333333347
03/02/2007 23,2.7340999999999998
03/02/2008 00,2.7919
03/02/2008 01,1.7618
03/02/2008 02,1.594033333333334
03/02/2008 03,0.3971
03/02/2008 04,0.2710666666666667
03/02/2008 05,0.2677000000000001
03/02/2008 06,0.3023333333333332
03/02/2008 07,0.3226333333333333
03/02/2008 08,0.5608666666666667
03/02/2008 09,0.5617999999999997
03/02/2008 10,1.4997000000000007
03/02/2008 11,1.216633333333334
03/02/2008 12,2.2857666666666665
03/02/2008 13,2.3915
03/02/2008 14,3.462733333333334
03/02/2008 15,1.6172666666666669
03/02/2008 16,0.6462333333333333
03/02/2008 17,0.6058999999999999
03/02/2008 18,2.0280666666666667
03/02/2008 19,2.5356333333333336
03/02/2008 20,2.9811
03/02/2008 21,3.205133333333334
03/02/2008 22,1.1021999999999996
03/02/2008 23,0.3337000000000001
03/02/2009 00,0.3337
03/02/2009 01,0.2896333333333334
03/02/2009 02,0.2913333333333334
03/02/2009 03,0.2926666666666666
03/02/2009 04,0.3025999999999999
03/02/2009 05,0.2834333333333333
03/02/2009 06,1.5976000000000006
03/02/2009 07,2.079366666666666
03/02/2009 08,1.531266666666667
03/02/2009 09,1.5868000000000009
03/02/2009 10,1.6325999999999998
03/02/2009 11,1.580666666666667
03/02/2009 12,1.7129333333333334
03/02/2009 13,2.316566666666667
03/02/2009 14,1.5198333333333336
03/02/2009 15,1.4008333333333338
03/02/2009 16,1.394433333333334
03/02/2009 17,1.5492666666666668
03/02/2009 18,1.8788333333333327
03/02/2009 19,1.7648
03/02/2009 20,1.734033333333334
03/02/2009 21,1.7607333333333333
03/02/2009 22,1.2270333333333336
03/02/2009 23,1.0788666666666662
03/02/2010 00,1.5940333333333336
03/02/2010 01,1.447566666666667
03/02/2010 02,1.4201000000000004
03/02/2010 03,0.3551000000000001
03/02/2010 04,0.2986999999999999
03/02/2010 05,0.3149999999999996
03/02/2010 06,1.5371666666666668
03/02/2010 07,2.9544
03/02/2010 08,1.6038666666666672
03/02/2010 09,2.0543666666666667
03/02/2010 10,1.9142666666666663
03/02/2010 11,1.4210999999999998
03/02/2010 12,3.1722666666666663
03/02/2010 13,2.7109
03/02/2010 14,2.1453333333333333
03/02/2010 15,3.2107
03/02/2010 16,1.8461
03/02/2010 17,1.7715333333333334
03/02/2010 18,1.4186000000000003
03/02/2010 19,3.0831666666666666
03/02/2010 20,2.7196
03/02/2010 21,4.5192
03/02/2010 22,3.0099000000000005
03/02/2010 23,1.8606000000000005
03/03/2007 00,0.2918000000000001
03/03/2007 01,0.8795333333333333
03/03/2007 02,0.6689666666666674
03/03/2007 03,0.2813333333333334
03/03/2007 04,0.3127666666666666
03/03/2007 05,0.2572666666666667
03/03/2007 06,0.3113333333333332
03/03/2007 07,0.2889333333333334
03/03/2007 08,0.2625
03/03/2007 09,0.3069666666666667
03/03/2007 10,0.2825
03/03/2007 11,0.2966666666666667
03/03/2007 12,0.6437333333333334
03/03/2007 13,0.9020333333333332
03/03/2007 14,0.3067666666666667
03/03/2007 15,0.2683666666666665
03/03/2007 16,0.3158333333333333
03/03/2007 17,0.2780333333333332
03/03/2007 18,0.3708666666666665
03/03/2007 19,1.5385666666666666
03/03/2007 20,1.8135666666666668
03/03/2007 21,1.484033333333334
03/03/2007 22,0.9681666666666668
03/03/2007 23,0.3214999999999999
03/03/2008 00,0.5446000000000002
03/03/2008 01,0.5517
03/03/2008 02,0.6214999999999998
03/03/2008 03,0.5602
03/03/2008 04,0.5558666666666664
03/03/2008 05,1.4290333333333336
03/03/2008 06,0.5528333333333335
03/03/2008 07,0.5560000000000003
03/03/2008 08,0.5872666666666667
03/03/2008 09,0.5552000000000002
03/03/2008 10,0.5719333333333333
03/03/2008 11,0.5987333333333335
03/03/2008 12,0.5637000000000002
03/03/2008 13,0.5596
03/03/2008 14,0.5889666666666665
03/03/2008 15,1.3447000000000002
03/03/2008 16,0.7573000000000002
03/03/2008 17,1.6565666666666663
03/03/2008 18,1.2896000000000003
03/03/2008 19,0.5729333333333333
03/03/2008 20,0.5682666666666666
03/03/2008 21,0.5974333333333331
03/03/2008 22,0.5694
03/03/2008 23,0.5891666666666667
03/03/2009 00,0.3183000000000001
03/03/2009 01,0.3262333333333333
03/03/2009 02,0.9930666666666668
03/03/2009 03,0.3312666666666669
03/03/2009 04,0.3462666666666668
03/03/2009 05,0.3170666666666665
03/03/2009 06,1.3875666666666668
03/03/2009 07,2.806833333333333
03/03/2009 08,2.345133333333334
03/03/2009 09,2.087466666666667
03/03/2009 10,1.4437666666666658
03/03/2009 11,1.5928333333333335
03/03/2009 12,1.6114333333333335
03/03/2009 13,1.5129666666666666
03/03/2009 14,1.5792666666666664
03/03/2009 15,1.4306333333333332
03/03/2009 16,1.395866666666666
03/03/2009 17,0.8155666666666667
03/03/2009 18,0.6810999999999999
03/03/2009 19,1.3511333333333335
03/03/2009 20,2.2728
03/03/2009 21,2.1054333333333326
03/03/2009 22,1.4289999999999996
03/03/2009 23,0.3348666666666666
03/03/2010 00,0.7674333333333332
03/03/2010 01,0.6553000000000001
03/03/2010 02,0.5165666666666667
03/03/2010 03,0.3933999999999999
03/03/2010 04,0.3500666666666667
03/03/2010 05,0.3809
03/03/2010 06,0.3116666666666666
03/03/2010 07,1.0407666666666668
03/03/2010 08,1.5217333333333336
03/03/2010 09,1.4347000000000003
03/03/2010 10,1.4497333333333335
03/03/2010 11,1.4351333333333336
03/03/2010 12,0.6067666666666667
03/03/2010 13,0.3625333333333332
03/03/2010 14,0.3436999999999999
03/03/2010 15,0.4118666666666667
03/03/2010 16,0.3362666666666666
03/03/2010 17,0.3636333333333333
03/03/2010 18,0.3205666666666665
03/03/2010 19,0.3219666666666665
03/03/2010 20,0.9958333333333332
03/03/2010 21,0.5967999999999998
03/03/2010 22,0.3437666666666665
03/03/2010 23,0.3361333333333333
03/04/2007 00,0.3305333333333332
03/04/2007 01,0.2937333333333332
03/04/2007 02,0.3154333333333333
03/04/2007 03,0.2968666666666665
03/04/2007 04,0.2884999999999998
03/04/2007 05,0.3000666666666666
03/04/2007 06,0.6731333333333333
03/04/2007 07,3.146233333333333
03/04/2007 08,1.411033333333333
03/04/2007 09,1.3817000000000006
03/04/2007 10,1.3766666666666671
03/04/2007 11,1.2338333333333336
03/04/2007 12,0.3525333333333334
03/04/2007 13,0.2823666666666667
03/04/2007 14,0.2822666666666665
03/04/2007 15,0.3549999999999998
03/04/2007 16,0.2837666666666668
03/04/2007 17,0.2968999999999999
03/04/2007 18,1.4796333333333336
03/04/2007 19,4.5656333333333325
03/04/2007 20,1.8340333333333332
03/04/2007 21,2.3073666666666672
03/04/2007 22,3.168866666666668
03/04/2007 23,1.124233333333333
03/04/2008 00,0.3024333333333333
03/04/2008 01,0.2778000000000001
03/04/2008 02,0.4014
03/04/2008 03,0.9198333333333332
03/04/2008 04,0.2596000000000001
03/04/2008 05,0.2714666666666667
03/04/2008 06,1.5580999999999998
03/04/2008 07,2.0161
03/04/2008 08,1.4666
03/04/2008 09,1.4060666666666666
03/04/2008 10,1.3676
03/04/2008 11,0.8941333333333338
03/04/2008 12,0.2741333333333333
03/04/2008 13,0.3231000000000002
03/04/2008 14,0.2722999999999999
03/04/2008 15,0.4859000000000001
03/04/2008 16,0.4225999999999999
03/04/2008 17,0.4768666666666666
03/04/2008 18,0.6235333333333332
03/04/2008 19,1.2804
03/04/2008 20,1.3713666666666666
03/04/2008 21,1.3604999999999998
03/04/2008 22,0.4682
03/04/2008 23,0.3125666666666665
03/04/2009 00,0.3545666666666666
03/04/2009 01,0.3391333333333334
03/04/2009 02,0.4987333333333333
03/04/2009 03,0.7919666666666668
03/04/2009 04,0.3276999999999999
03/04/2009 05,0.3517333333333333
03/04/2009 06,0.9248333333333334
03/04/2009 07,2.282633333333333
03/04/2009 08,1.4792999999999998
03/04/2009 09,1.3923
03/04/2009 10,1.4034333333333333
03/04/2009 11,0.3488333333333333
03/04/2009 12,0.3794000000000001
03/04/2009 13,1.1944666666666663
03/04/2009 14,1.7259
03/04/2009 15,0.8723333333333335
03/04/2009 16,0.3646333333333333
03/04/2009 17,1.509700000000001
03/04/2009 18,0.7478666666666668
03/04/2009 19,0.3576
03/04/2009 20,1.3088999999999995
03/04/2009 21,1.647166666666667
03/04/2009 22,1.7453333333333336
03/04/2009 23,0.3725333333333333
03/04/2010 00,0.7587666666666666
03/04/2010 01,0.5699666666666668
03/04/2010 02,0.3001333333333331
03/04/2010 03,0.3378666666666667
03/04/2010 04,0.3004
03/04/2010 05,0.2859333333333332
03/04/2010 06,0.6555333333333334
03/04/2010 07,2.5194333333333327
03/04/2010 08,1.9786
03/04/2010 09,1.6327333333333327
03/04/2010 10,2.1150999999999995
03/04/2010 11,2.311466666666666
03/04/2010 12,1.7215333333333334
03/04/2010 13,1.6617666666666682
03/04/2010 14,1.5761666666666665
03/04/2010 15,1.4900333333333335
03/04/2010 16,1.5566666666666658
03/04/2010 17,1.5175666666666665
03/04/2010 18,1.523566666666666
03/04/2010 19,1.5149333333333332
03/04/2010 20,1.5903333333333332
03/04/2010 21,1.1560666666666677
03/04/2010 22,0.4448333333333334
03/04/2010 23,0.5685666666666668
03/05/2007 00,2.231633333333334
03/05/2007 01,0.5298333333333333
03/05/2007 02,0.2514
03/05/2007 03,0.2467666666666667
03/05/2007 04,0.8815666666666665
03/05/2007 05,0.2459666666666666
03/05/2007 06,0.6331333333333334
03/05/2007 07,0.9592
03/05/2007 08,1.1908
03/05/2007 09,1.1860666666666666
03/05/2007 10,0.2133666666666668
03/05/2007 11,0.1688666666666666
03/05/2007 12,0.2256999999999999
03/05/2007 13,0.1850000000000002
03/05/2007 14,0.2302666666666667
03/05/2007 15,0.3191666666666665
03/05/2007 16,0.2434333333333334
03/05/2007 17,0.2510666666666666
03/05/2007 18,0.7087000000000001
03/05/2007 19,0.6608333333333335
03/05/2007 20,1.297466666666667
03/05/2007 21,2.356833333333334
03/05/2007 22,1.755900000000001
03/05/2007 23,1.1976666666666664
03/05/2008 00,2.8899000000000004
03/05/2008 01,2.3642000000000007
03/05/2008 02,0.6719333333333332
03/05/2008 03,0.4800666666666668
03/05/2008 04,0.3787666666666668
03/05/2008 05,0.3925333333333334
03/05/2008 06,0.4539333333333332
03/05/2008 07,0.3877000000000001
03/05/2008 08,0.3859000000000001
03/05/2008 09,0.9246
03/05/2008 10,2.460966666666668
03/05/2008 11,1.9001333333333328
03/05/2008 12,0.7496999999999999
03/05/2008 13,0.4034666666666666
03/05/2008 14,0.3240333333333334
03/05/2008 15,0.3739333333333335
03/05/2008 16,0.3647666666666667
03/05/2008 17,0.3506
03/05/2008 18,0.3668666666666668
03/05/2008 19,0.3393333333333334
03/05/2008 20,0.9934333333333332
03/05/2008 21,0.3248333333333332
03/05/2008 22,2.525899999999999
03/05/2008 23,0.685833333333333
03/05/2009 00,0.3712333333333336
03/05/2009 01,0.3102
03/05/2009 02,0.4030666666666667
03/05/2009 03,0.2901000000000001
03/05/2009 04,0.3695
03/05/2009 05,0.3382999999999999
03/05/2009 06,0.3417
03/05/2009 07,1.0893666666666666
03/05/2009 08,1.0766666666666664
03/05/2009 09,1.245766666666667
03/05/2009 10,1.6178666666666666
03/05/2009 11,2.6575999999999995
03/05/2009 12,1.4816666666666658
03/05/2009 13,0.5520666666666665
03/05/2009 14,0.6093333333333334
03/05/2009 15,0.6012333333333334
03/05/2009 16,1.0289666666666666
03/05/2009 17,0.5145333333333333
03/05/2009 18,1.3630333333333335
03/05/2009 19,0.7539666666666665
03/05/2009 20,4.2653
03/05/2009 21,3.1061666666666667
03/05/2009 22,1.6028999999999998
03/05/2009 23,0.8241
03/05/2010 00,0.4122333333333334
03/05/2010 01,0.3749666666666666
03/05/2010 02,0.3438999999999997
03/05/2010 03,0.3406333333333332
03/05/2010 04,1.099933333333333
03/05/2010 05,0.3262999999999999
03/05/2010 06,0.7714333333333333
03/05/2010 07,2.0927
03/05/2010 08,1.4166999999999992
03/05/2010 09,1.382033333333333
03/05/2010 10,1.3711666666666664
03/05/2010 11,1.322633333333333
03/05/2010 12,0.9827666666666668
03/05/2010 13,0.3751999999999998
03/05/2010 14,0.3417666666666666
03/05/2010 15,0.3298999999999999
03/05/2010 16,0.3529333333333332
03/05/2010 17,0.37
03/05/2010 18,0.5389
03/05/2010 19,2.156833333333334
03/05/2010 20,2.644466666666667
03/05/2010 21,2.3928
03/05/2010 22,1.4212
03/05/2010 23,0.3602999999999999
03/06/2007 00,0.5942000000000003
03/06/2007 01,0.8926333333333332
03/06/2007 02,0.4180999999999998
03/06/2007 03,0.2849
03/06/2007 04,0.3205333333333332
03/06/2007 05,0.2724333333333332
03/06/2007 06,0.3092333333333332
03/06/2007 07,0.2707666666666666
03/06/2007 08,0.6724
03/06/2007 09,1.0115000000000005
03/06/2007 10,2.070366666666667
03/06/2007 11,3.189833333333333
03/06/2007 12,2.579133333333333
03/06/2007 13,3.792499999999999
03/06/2007 14,1.6592
03/06/2007 15,1.136566666666667
03/06/2007 16,1.3807666666666665
03/06/2007 17,0.9858
03/06/2007 18,1.3116
03/06/2007 19,1.5743000000000005
03/06/2007 20,1.5952666666666664
03/06/2007 21,3.6063
03/06/2007 22,3.383266666666666
03/06/2007 23,1.8221666666666672
03/06/2008 00,0.2142333333333334
03/06/2008 01,0.328
03/06/2008 02,0.2106
03/06/2008 03,1.0475333333333332
03/06/2008 04,0.3519333333333333
03/06/2008 05,0.2838333333333332
03/06/2008 06,0.8822333333333334
03/06/2008 07,1.8764
03/06/2008 08,1.6688333333333327
03/06/2008 09,1.6919333333333328
03/06/2008 10,1.2866666666666668
03/06/2008 11,1.6159666666666666
03/06/2008 12,0.6577000000000003
03/06/2008 13,0.3804000000000001
03/06/2008 14,0.2616333333333334
03/06/2008 15,0.4005
03/06/2008 16,0.9616000000000005
03/06/2008 17,0.2122333333333333
03/06/2008 18,0.3143333333333332
03/06/2008 19,2.1401
03/06/2008 20,3.4921666666666678
03/06/2008 21,2.056966666666667
03/06/2008 22,2.540233333333333
03/06/2008 23,1.754233333333333
03/06/2009 00,0.3023999999999999
03/06/2009 01,0.3942999999999998
03/06/2009 02,0.3423
03/06/2009 03,0.3934666666666667
03/06/2009 04,0.6446333333333332
03/06/2009 05,0.6025333333333333
03/06/2009 06,0.7294333333333332
03/06/2009 07,1.9604666666666664
03/06/2009 08,2.058366666666667
03/06/2009 09,1.9216666666666664
03/06/2009 10,1.3274333333333332
03/06/2009 11,1.8051
03/06/2009 12,1.5523999999999991
03/06/2009 13,1.5868666666666662
03/06/2009 14,0.9026
03/06/2009 15,0.4275333333333334
03/06/2009 16,0.4253333333333333
03/06/2009 17,0.5891666666666666
03/06/2009 18,0.5495
03/06/2009 19,0.4028666666666667
03/06/2009 20,0.6936666666666665
03/06/2009 21,1.9101333333333324
03/06/2009 22,0.6918000000000002
03/06/2009 23,0.3956666666666667
03/06/2010 00,0.5234666666666671
03/06/2010 01,0.2558666666666666
03/06/2010 02,0.3059
03/06/2010 03,1.0056333333333336
03/06/2010 04,0.2176999999999998
03/06/2010 05,0.308866666666667
03/06/2010 06,0.9371333333333336
03/06/2010 07,1.711233333333333
03/06/2010 08,2.2530999999999994
03/06/2010 09,1.8670999999999995
03/06/2010 10,1.3756
03/06/2010 11,1.3288666666666669
03/06/2010 12,1.9338333333333328
03/06/2010 13,2.3048000000000006
03/06/2010 14,1.3756333333333333
03/06/2010 15,1.3578666666666672
03/06/2010 16,0.2958333333333332
03/06/2010 17,0.3085666666666667
03/06/2010 18,0.3989666666666666
03/06/2010 19,1.2475666666666672
03/06/2010 20,0.3955333333333332
03/06/2010 21,0.6004
03/06/2010 22,0.5785666666666667
03/06/2010 23,0.3484
03/07/2007 00,0.5056333333333334
03/07/2007 01,0.3362
03/07/2007 02,0.3057333333333332
03/07/2007 03,0.2811999999999999
03/07/2007 04,0.2501666666666667
03/07/2007 05,0.2721333333333334
03/07/2007 06,0.3101333333333334
03/07/2007 07,2.0768
03/07/2007 08,1.3089000000000006
03/07/2007 09,1.2535
03/07/2007 10,0.3026999999999999
03/07/2007 11,0.2671333333333333
03/07/2007 12,0.2339333333333334
03/07/2007 13,0.2409666666666666
03/07/2007 14,0.2903999999999999
03/07/2007 15,0.2580666666666665
03/07/2007 16,0.2296999999999999
03/07/2007 17,0.2627666666666665
03/07/2007 18,0.8508000000000002
03/07/2007 19,0.5990333333333335
03/07/2007 20,0.6688666666666668
03/07/2007 21,1.3588666666666664
03/07/2007 22,3.948633333333333
03/07/2007 23,1.252933333333334
03/07/2008 00,0.2852666666666668
03/07/2008 01,0.3034333333333334
03/07/2008 02,0.2602666666666665
03/07/2008 03,0.3112
03/07/2008 04,0.2518333333333334
03/07/2008 05,0.2938666666666666
03/07/2008 06,1.5607
03/07/2008 07,1.4798000000000002
03/07/2008 08,0.9560333333333334
03/07/2008 09,0.3136666666666666
03/07/2008 10,0.3219666666666667
03/07/2008 11,0.2932
03/07/2008 12,0.2182666666666666
03/07/2008 13,1.0017666666666665
03/07/2008 14,0.3213333333333332
03/07/2008 15,0.2781333333333332
03/07/2008 16,0.3198333333333334
03/07/2008 17,0.3099333333333333
03/07/2008 18,0.3021333333333332
03/07/2008 19,0.9769666666666668
03/07/2008 20,0.8047333333333334
03/07/2008 21,3.6561333333333335
03/07/2008 22,2.474633333333334
03/07/2008 23,1.0109000000000004
03/07/2009 00,0.3928333333333334
03/07/2009 01,0.2830666666666668
03/07/2009 02,0.3554000000000001
03/07/2009 03,0.2952333333333333
03/07/2009 04,0.3352666666666665
03/07/2009 05,0.2789000000000001
03/07/2009 06,0.4419
03/07/2009 07,2.054233333333334
03/07/2009 08,1.2156333333333331
03/07/2009 09,0.7424666666666667
03/07/2009 10,0.3391333333333334
03/07/2009 11,0.3303666666666667
03/07/2009 12,0.3386333333333333
03/07/2009 13,0.307
03/07/2009 14,0.3343
03/07/2009 15,0.4308666666666666
03/07/2009 16,0.3823000000000002
03/07/2009 17,1.1972333333333331
03/07/2009 18,1.3201000000000005
03/07/2009 19,1.4558333333333338
03/07/2009 20,0.3479000000000002
03/07/2009 21,0.3333666666666665
03/07/2009 22,0.3092
03/07/2009 23,0.5813000000000001
03/07/2010 00,0.4520999999999997
03/07/2010 01,0.5862999999999998
03/07/2010 02,1.4909333333333332
03/07/2010 03,0.7367999999999999
03/07/2010 04,0.3783999999999997
03/07/2010 05,0.4775666666666667
03/07/2010 06,0.5012666666666665
03/07/2010 07,1.1276333333333333
03/07/2010 08,0.3893333333333332
03/07/2010 09,0.4175333333333333
03/07/2010 10,0.4408666666666665
03/07/2010 11,0.6991666666666668
03/07/2010 12,0.7494666666666667
03/07/2010 13,0.5087333333333333
03/07/2010 14,0.4639333333333332
03/07/2010 15,0.4069666666666667
03/07/2010 16,0.3785333333333334
03/07/2010 17,0.4646000000000001
03/07/2010 18,1.0288333333333333
03/07/2010 19,1.0130000000000003
03/07/2010 20,1.2177000000000004
03/07/2010 21,1.1373999999999995
03/07/2010 22,1.7139
03/07/2010 23,1.8869333333333336
03/08/2007 00,1.0708999999999995
03/08/2007 01,0.497
03/08/2007 02,0.6033333333333336
03/08/2007 03,0.4867666666666668
03/08/2007 04,0.2857
03/08/2007 05,0.1606666666666666
03/08/2007 06,0.1767333333333334
03/08/2007 07,0.8925333333333337
03/08/2007 08,1.1779666666666666
03/08/2007 09,1.4727666666666663
03/08/2007 10,1.3431
03/08/2007 11,1.710833333333334
03/08/2007 12,1.7135000000000005
03/08/2007 13,1.175633333333333
03/08/2007 14,1.2030333333333334
03/08/2007 15,1.238766666666666
03/08/2007 16,0.2262333333333333
03/08/2007 17,0.2151333333333333
03/08/2007 18,0.2071333333333334
03/08/2007 19,0.2130333333333332
03/08/2007 20,0.2277999999999999
03/08/2007 21,0.1953999999999999
03/08/2007 22,0.2104
03/08/2007 23,1.0183666666666666
03/08/2008 00,0.2330999999999999
03/08/2008 01,0.2881999999999998
03/08/2008 02,0.2610333333333332
03/08/2008 03,0.3198
03/08/2008 04,0.2778666666666666
03/08/2008 05,0.2124
03/08/2008 06,0.3034
03/08/2008 07,0.2759333333333334
03/08/2008 08,1.0046666666666664
03/08/2008 09,0.4674333333333331
03/08/2008 10,0.2520000000000001
03/08/2008 11,0.2839
03/08/2008 12,0.2610333333333333
03/08/2008 13,0.3151999999999999
03/08/2008 14,0.2133333333333333
03/08/2008 15,0.2757333333333333
03/08/2008 16,0.2887666666666668
03/08/2008 17,0.2884666666666667
03/08/2008 18,0.2968333333333334
03/08/2008 19,0.2010333333333331
03/08/2008 20,0.8115666666666667
03/08/2008 21,0.7104666666666668
03/08/2008 22,0.2653999999999999
03/08/2008 23,0.3054666666666668
03/08/2009 00,0.2472666666666667
03/08/2009 01,0.2978
03/08/2009 02,0.2511333333333334
03/08/2009 03,0.3196333333333333
03/08/2009 04,0.2352666666666666
03/08/2009 05,1.1811666666666667
03/08/2009 06,0.2653333333333333
03/08/2009 07,0.272
03/08/2009 08,0.3049666666666667
03/08/2009 09,0.2018333333333334
03/08/2009 10,0.3102999999999999
03/08/2009 11,0.2530666666666667
03/08/2009 12,0.2695333333333333
03/08/2009 13,0.2608333333333333
03/08/2009 14,0.2433
03/08/2009 15,0.3248999999999998
03/08/2009 16,0.4939
03/08/2009 17,0.9542333333333334
03/08/2009 18,0.2765666666666666
03/08/2009 19,0.2835
03/08/2009 20,0.2805000000000001
03/08/2009 21,0.2124666666666665
03/08/2009 22,0.3206999999999999
03/08/2009 23,0.2780999999999998
03/08/2010 00,0.3218666666666666
03/08/2010 01,0.2728
03/08/2010 02,0.3206666666666666
03/08/2010 03,0.2901333333333331
03/08/2010 04,0.9235666666666666
03/08/2010 05,0.5682999999999996
03/08/2010 06,0.3189333333333332
03/08/2010 07,0.2826666666666666
03/08/2010 08,0.3581999999999997
03/08/2010 09,0.4187666666666665
03/08/2010 10,0.3802666666666667
03/08/2010 11,0.3907666666666667
03/08/2010 12,0.3639000000000001
03/08/2010 13,0.4158333333333334
03/08/2010 14,0.3883
03/08/2010 15,0.4288666666666664
03/08/2010 16,1.3613999999999995
03/08/2010 17,0.4334999999999998
03/08/2010 18,0.3534
03/08/2010 19,0.3944333333333334
03/08/2010 20,0.3805999999999999
03/08/2010 21,0.2781
03/08/2010 22,0.3220333333333335
03/08/2010 23,0.2862333333333333
03/09/2007 00,0.5579333333333334
03/09/2007 01,0.226
03/09/2007 02,0.2510333333333333
03/09/2007 03,0.2353666666666666
03/09/2007 04,0.2328666666666667
03/09/2007 05,0.2524
03/09/2007 06,0.4556000000000001
03/09/2007 07,1.191366666666667
03/09/2007 08,1.9167333333333336
03/09/2007 09,2.615366666666666
03/09/2007 10,2.0110666666666663
03/09/2007 11,0.6585333333333329
03/09/2007 12,0.2653999999999999
03/09/2007 13,0.1872333333333333
03/09/2007 14,0.2363
03/09/2007 15,0.2213666666666666
03/09/2007 16,0.2076333333333334
03/09/2007 17,0.2447999999999999
03/09/2007 18,0.391
03/09/2007 19,1.4492666666666665
03/09/2007 20,1.231466666666667
03/09/2007 21,1.2336333333333334
03/09/2007 22,0.5534666666666666
03/09/2007 23,0.4895333333333333
03/09/2008 00,0.3116333333333334
03/09/2008 01,0.3103999999999998
03/09/2008 02,0.2651
03/09/2008 03,0.2854666666666666
03/09/2008 04,0.2742
03/09/2008 05,0.9222000000000004
03/09/2008 06,0.2695999999999999
03/09/2008 07,1.8464
03/09/2008 08,1.4542666666666668
03/09/2008 09,1.458133333333334
03/09/2008 10,1.0959666666666663
03/09/2008 11,1.6951999999999996
03/09/2008 12,0.8381333333333338
03/09/2008 13,1.6603000000000003
03/09/2008 14,1.556933333333334
03/09/2008 15,1.507566666666667
03/09/2008 16,0.3729333333333332
